"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0006641","triglyceride metabolic process",78,0.613391010582832,2.12053312752578,2.39064952193309e-06,0.000116192116490666,9.55053280535778e-05,1081,"tags=33%, list=9%, signal=31%","336/345/350/344/341/1373/10998/718/9104/84649/3990/348/2180/255738/392636/3638/150094/9388/57678/3949/27141/2876/949/84879/9926/1024"
"BP","GO:0002181","cytoplasmic translation",149,0.514334395588262,1.97800355578556,2.46623891103016e-06,0.000119050553147415,9.78548500251924e-05,3937,"tags=63%, list=33%, signal=43%","6144/200916/8894/8662/6227/26986/10492/6173/3646/1968/6170/6201/24140/8667/1973/11224/6129/10480/6132/6156/51121/55854/22916/6187/6167/6222/6223/8669/3192/8891/6165/5315/6160/25873/1981/3184/6210/6169/7884/6204/6152/9045/6136/6224/6130/6137/8668/1936/1660/8663/10605/28985/9349/2107/6161/6188/6191/2332/6155/6209/6168/6233/6157/8562/4904/6206/170506/6193/6194/6128/6217/8666/6124/6181/4733/6147/6158/6229/6230/6207/6159/7311/6134/6143/6141/7555/6135/6232/208/6175/4736/6208/4686/25946"
"BP","GO:0044770","cell cycle phase transition",466,0.372071826120824,1.6105525094665,2.81963873065572e-06,0.000135190246167115,0.000111121039875984,2232,"tags=31%, list=19%, signal=26%","10537/3624/22809/11065/4609/54443/5629/9319/595/6241/9088/8870/1164/983/1869/221150/128239/113130/4085/994/990/6790/5347/7164/27338/1978/83540/891/1163/10309/118471/9833/332/8318/4869/57405/699/81620/5591/7465/1033/2305/7023/81610/1019/991/51514/9032/10783/6347/890/1017/1063/9212/899/29980/1029/9675/8914/7272/701/993/1111/27085/51360/2146/1024/10459/55143/8462/147841/6502/26271/55159/9787/86/1871/9134/51512/7027/55795/79621/8451/10926/10460/5933/637/6599/9928/672/25896/9700/1763/898/144455/1104/286053/4436/54584/51692/3619/11200/9656/9133/4998/10763/64682/27339/605/11130/54962/6868/84930/4331/323/63967/5781/79831/1263/995/6240/51434/2177/9735/545/1020/6491/1981/586/8525/6873/56241/8317/988/8881/54888/6152/55055/2935/835/23236/3312/1022/5810/641"
"BP","GO:0009410","response to xenobiotic stimulus",305,0.407666996075138,1.69508323008759,2.86193434550723e-06,0.00013629722225315,0.000112030930473017,841,"tags=20%, list=7%, signal=19%","336/1571/1373/4316/1559/1800/4837/316/1576/5446/1565/768/1001/1555/28234/7364/123/1645/2180/3485/1277/54658/3651/2938/80781/7366/4609/2030/8061/5009/54578/8529/2203/1545/4982/1503/54498/54206/54905/595/3764/983/1869/18/4129/3673/10309/1312/3553/6507/7804/1429/9446/25788/4176/1019/790/6715/6648/1063/29785/5447"
"BP","GO:0097006","regulation of plasma lipoprotein particle levels",58,0.651946094036579,2.16001667088282,3.30279783278763e-06,0.000154188509351717,0.000126736861436816,599,"tags=31%, list=5%, signal=30%","336/335/345/344/341/183/55937/84649/3990/348/255738/3931/4481/185/54209/9388/3949/5326"
"BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",261,0.424920593387262,1.74308444615069,3.29570580326648e-06,0.000154188509351717,0.000126736861436816,4479,"tags=60%, list=38%, signal=38%","79084/51645/23450/6635/6636/6628/26986/6732/10492/6637/4691/56259/55110/23658/6627/9128/10212/96764/11171/10465/6629/6631/79833/1207/6606/24148/25929/3609/6633/27339/57819/22916/3178/51319/6632/5725/220988/144983/3192/11193/9584/7919/22827/6607/6432/988/9343/10284/51634/6427/3183/55660/3312/28960/11030/27316/51690/6421/3181/8996/1660/10419/5411/6428/7737/10921/25766/2332/8175/6426/10946/26528/7307/23020/25804/4928/5935/9129/10772/4670/3185/65110/51340/11157/4116/3190/6626/6431/9775/84844/55280/65109/50628/8896/1665/11218/51631/10084/10236/6434/60625/23210/10657/6634/54960/10656/10713/8161/9733/10432/53938/9410/10658/708/54957/64783/55082/57060/51163/51503/11338/8487/11017/56949/4686/27258/54496/85437/55692/6936/11100/9879/8683/57703/3187/3191/9444/55234/79005/6625/10992/26121/79622/84081/9939/79171/9092/8621/51428/9589/56339/22794/7536/1659/57461/22913"
"BP","GO:0000398","mRNA splicing, via spliceosome",261,0.424920593387262,1.74308444615069,3.29570580326648e-06,0.000154188509351717,0.000126736861436816,4479,"tags=60%, list=38%, signal=38%","79084/51645/23450/6635/6636/6628/26986/6732/10492/6637/4691/56259/55110/23658/6627/9128/10212/96764/11171/10465/6629/6631/79833/1207/6606/24148/25929/3609/6633/27339/57819/22916/3178/51319/6632/5725/220988/144983/3192/11193/9584/7919/22827/6607/6432/988/9343/10284/51634/6427/3183/55660/3312/28960/11030/27316/51690/6421/3181/8996/1660/10419/5411/6428/7737/10921/25766/2332/8175/6426/10946/26528/7307/23020/25804/4928/5935/9129/10772/4670/3185/65110/51340/11157/4116/3190/6626/6431/9775/84844/55280/65109/50628/8896/1665/11218/51631/10084/10236/6434/60625/23210/10657/6634/54960/10656/10713/8161/9733/10432/53938/9410/10658/708/54957/64783/55082/57060/51163/51503/11338/8487/11017/56949/4686/27258/54496/85437/55692/6936/11100/9879/8683/57703/3187/3191/9444/55234/79005/6625/10992/26121/79622/84081/9939/79171/9092/8621/51428/9589/56339/22794/7536/1659/57461/22913"
"BP","GO:0016125","sterol metabolic process",114,0.54459867267175,2.01405839251444,3.39067515766154e-06,0.000157256411233767,0.000129258555545942,1323,"tags=31%, list=11%, signal=28%","336/335/341/1559/1576/1066/1565/3990/348/23541/8431/255738/6713/6820/3931/3638/1717/1545/3953/54206/6307/1593/51302/7108/3949/84650/51478/50814/949/84310/51360/10682/1718/9971/8542"
"BP","GO:0045861","negative regulation of proteolysis",195,0.465575326483773,1.85263969180911,3.44519952595518e-06,0.000158747635299857,0.000130484282797797,1425,"tags=23%, list=12%, signal=20%","259/7448/462/12/3700/5345/3827/5265/1800/5054/51156/866/7076/1469/28234/710/7422/4318/6469/3326/5268/332/2537/7035/7980/5270/1475/871/5328/1029/1893/960/2876/5329/5037/5176/1476/55795/6201/79094/8667/6690/6599/5272"
"MF","GO:0140097","catalytic activity, acting on DNA",208,0.460061847378225,1.84342431128254,3.49860036285552e-06,0.00016016818177305,0.000131651915861341,2986,"tags=41%, list=25%, signal=32%","5983/79075/4830/3159/9401/116447/1736/4171/8607/7153/4172/25788/4176/4173/64782/9156/4175/63922/2237/5984/3070/8438/4913/1786/5111/5982/7516/5423/5422/3978/121642/84515/83940/2956/1763/10146/1663/4439/4436/54821/89797/5985/4255/54107/25996/55636/328/8091/4174/10721/6594/10973/5965/10856/5427/1022/5810/641/10728/84181/146956/7515/5889/55247/1660/64858/5424/6944/7150/51750/6188/4350/5379/7520/79605/6597/56897/23132/1788/9937/5378/5888/170506/3980/6596/27434"
"BP","GO:0060627","regulation of vesicle-mediated transport",407,0.385366727913581,1.64723367661859,3.6009126015428e-06,0.000163795357824024,0.000134633311235821,333,"tags=7%, list=3%, signal=7%","336/335/2266/345/2243/2244/7448/197/344/7018/57817/341/7036/8547/5054/78989/718/720/721/717/348/255738/7447/7422/29763/1191/6556/7052/54209"
"BP","GO:0030001","metal ion transport",484,-0.385971627300023,-1.63601546749918,3.63161785319526e-06,0.000164139874434863,0.000134916490275259,1326,"tags=25%, list=11%, signal=23%","9424/3775/57419/783/5336/4057/6355/57185/57628/51763/64116/5579/2621/53826/10939/1785/3738/6363/10800/490/6583/84102/3603/5663/283537/782/5318/9525/10142/7991/90550/55532/3954/817/6505/168620/6534/3934/6335/7782/567/57158/483/287/9843/6352/6330/5652/152519/6844/930/596/11261/5144/9495/2281/79026/9914/51310/9465/845/159371/931/130497/6536/2185/6332/7421/4638/3790/3778/3779/9058/23327/288/5023/6535/150/623/6948/3958/54795/477/5025/54805/6548/3306/6717/23171/79901/6584/79085/8989/857/140738/255231/26504/6337/2946/51196/5333/5350/2273/10050/6549/489/5349/5354/389816/340024/6550/140803/1908/387849/406967/8671/286133/6338/406992/2641/1179"
"BP","GO:0051304","chromosome separation",74,0.601770336138431,2.07027110426039,3.73104921273667e-06,0.000167566615275819,0.00013773313582794,2923,"tags=62%, list=25%, signal=47%","11065/9319/221150/4085/5347/83540/891/118471/332/57405/699/54892/991/1063/9212/7272/701/23310/10459/55143/147841/26271/64151/23397/9787/55795/9700/286053/3619/10051/11130/1459/9918/51434/10592/9735/8881/55055/10403/220134/5885/8379/5925/9183/51529/9184"
"BP","GO:0000375","RNA splicing, via transesterification reactions",265,0.428824200785057,1.76040274048452,3.77743430076606e-06,0.000168582854076956,0.00013856844396256,4479,"tags=60%, list=38%, signal=39%","79084/51645/23450/6635/6636/6628/26986/6732/10492/6637/4691/56259/55110/23658/6627/9128/10212/96764/11171/10465/6629/6631/79833/1207/6606/24148/25929/3609/6633/27339/57819/22916/3178/51319/6632/5725/220988/144983/8570/3192/11193/9584/7919/22827/6607/6432/988/10199/9343/10284/51634/6427/3183/55660/3312/28960/11030/27316/51690/6421/3181/8996/1660/10419/5411/6428/7737/10921/25766/2332/8175/6426/10946/26528/7307/23020/25804/4928/5935/9129/10772/4670/3185/65110/51340/11157/4116/3190/6626/6431/9775/84844/55280/65109/50628/8896/1665/11218/51631/10084/10236/6434/60625/23210/10657/6634/54960/10656/10713/8161/9733/10432/53938/9410/10285/10658/708/54957/64783/55082/57060/51163/51503/11338/8487/11017/56949/4686/27258/54496/85437/55692/6936/11100/9879/8683/57703/3187/3191/27257/9444/55234/79005/6625/10992/26121/79622/84081/9939/79171/9092/8621/51428/9589/56339/22794/7536/1659/57461/22913"
"BP","GO:0065005","protein-lipid complex assembly",23,0.795616994625139,2.19444862431872,3.8788088021659e-06,0.000172025170376057,0.000141397891926324,1014,"tags=43%, list=9%, signal=40%","336/335/345/341/55937/348/3931/5326/27141/84879"
"MF","GO:0005506","iron ion binding",93,0.569216756651268,2.01191964681401,3.96956377428148e-06,0.000174956674175785,0.000143807472201985,1349,"tags=33%, list=11%, signal=30%","1571/7018/5053/1559/316/1576/1565/1555/6319/4051/8529/392636/1545/54905/6241/6307/1593/51302/5033/57834/29785/23498/6059/2512/8985/1562/260293/1594/5740/121642/5351"
"CC","GO:0005840","ribosome",214,0.462223213059136,1.85910643633243,4.09491202533411e-06,0.000179367257603524,0.000147432797481328,3517,"tags=54%, list=29%, signal=39%","6144/200916/51373/6227/63875/6059/6173/64979/54534/51649/285855/87178/6170/6201/11222/11224/6129/811/6132/6156/51121/6187/113251/6167/6222/6223/64949/64983/90850/83939/7818/51073/64960/328/28957/6165/6160/25873/1981/6210/6169/28998/6204/10973/90480/6152/2935/9045/6136/6183/10240/65005/6224/6130/6137/51253/64928/9100/128308/64951/9349/51187/2107/53918/55173/28977/6161/6188/6191/122704/6155/6209/51263/8087/6168/6233/6157/28973/5935/6206/51258/10767/9801/6193/6194/57129/51182/10884/6128/6150/6217/51069/5610/6124/6181/29088/55037/6147/6158/6229/6230/29074/6207/51116/79590/6159/7311/57532/84311/6134/6143/54460/8939/64976/6141/60488"
"CC","GO:1902495","transmembrane transporter complex",207,-0.463944090409384,-1.81690826955214,4.1647790507419e-06,0.000181308418061746,0.000149028354666845,2379,"tags=38%, list=20%, signal=31%","1327/4716/3759/374291/84329/1337/1741/4694/4705/808/8645/8912/4723/1329/2555/476/53373/4722/4707/4700/1364/805/4698/7385/1351/2059/3755/1350/801/7386/134957/5826/1080/9377/29796/7384/9424/3775/783/57628/1346/51382/3738/9114/782/10142/245972/90550/65010/6335/483/6330/6844/1136/5144/54102/2281/845/2185/1181/6332/3790/3778/3779/125965/54795/477/6548/3306/140738/6337/5350/53405/389816/54831/84419/6338/266675"
"BP","GO:0006820","monoatomic anion transport",98,-0.568103278691529,-2.01071963357257,4.39452090029468e-06,0.000190143416515189,0.000156290374252457,955,"tags=22%, list=8%, signal=21%","65010/6505/55129/54102/203859/1181/147798/5243/5205/53405/10050/50636/5349/54831/8671/1836/760/266675/766/1179/1811/22802"
"BP","GO:0006639","acylglycerol metabolic process",98,0.563498108414162,2.00963103977341,4.48211306202409e-06,0.000192758025988624,0.000158439479914995,1081,"tags=28%, list=9%, signal=25%","336/345/350/344/341/1373/10998/718/9104/84649/3990/348/2180/255738/392636/3638/150094/9388/11057/57678/3949/27141/2876/949/84879/9926/1024"
"MF","GO:0004497","monooxygenase activity",58,0.648494297286132,2.14858023680696,4.53801632189353e-06,0.000193668805847192,0.000159188104966369,1216,"tags=41%, list=10%, signal=37%","1571/5053/2328/1559/1576/1565/1555/1645/4051/6713/8529/392636/1545/54905/6307/1593/51302/57834/29785/5092/1562/260293/1594/5740"
"BP","GO:1905818","regulation of chromosome separation",69,0.61391139359687,2.08663428345957,4.55787634956046e-06,0.000193668805847192,0.000159188104966369,2923,"tags=67%, list=25%, signal=51%","11065/9319/221150/4085/5347/83540/891/118471/332/57405/699/54892/991/1063/9212/7272/701/23310/10459/55143/147841/26271/64151/23397/9787/55795/9700/286053/3619/10051/11130/1459/9918/51434/10592/9735/8881/55055/10403/220134/5885/8379/5925/9183/51529/9184"
"BP","GO:0034384","high-density lipoprotein particle clearance",10,0.928846317799832,2.13253690318222,4.60222511945858e-06,0.000194389222902846,0.000159780259316541,598,"tags=90%, list=5%, signal=86%","336/335/345/344/55937/348/54209/9388/3949"
"BP","GO:0006766","vitamin metabolic process",89,0.57588334313924,2.02332269313967,4.68769191049775e-06,0.000196827584596994,0.000161784496269499,2085,"tags=48%, list=17%, signal=40%","2638/4837/1576/9104/29968/8876/249/8529/6513/8884/5947/54905/6615/1593/6515/7274/81034/9446/10560/57834/10797/6573/5948/6470/10196/55163/10588/9962/79581/2356/1594/157506/326625/2677/79001/1728/5360/2729/3988/60496/9746/3141/1719"
"BP","GO:0032369","negative regulation of lipid transport",27,0.767991559170085,2.19206107515704,4.83924958913027e-06,0.000201995971085108,0.000166032705717466,345,"tags=30%, list=3%, signal=29%","336/345/344/341/348/255738/8529/6469"
"BP","GO:1901607","alpha-amino acid biosynthetic process",55,0.655533366359495,2.14762070006144,5.2880857995712e-06,0.000219440098443025,0.000180371089045393,2576,"tags=55%, list=22%, signal=43%","189/5053/1373/29968/27165/10993/875/5009/26227/6472/4522/5831/6470/5723/5092/4507/8985/2806/58478/2752/60496/440/162417/586/51074/29920/10157/2746/22929/11315"
"MF","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",24,0.795086338624076,2.22862516507807,5.38407686702752e-06,0.000220840517042932,0.000181522177792513,820,"tags=50%, list=7%, signal=47%","1571/1559/1576/1565/1555/4051/8529/1545/54905/51302/57834/29785"
"MF","GO:0055102","lipase inhibitor activity",11,0.918383237539133,2.11984419666667,5.37264570595103e-06,0.000220840517042932,0.000181522177792513,34,"tags=36%, list=0%, signal=36%","336/345/344/341"
"BP","GO:0006638","neutral lipid metabolic process",99,0.560484223904393,2.00063162029125,5.43404360693702e-06,0.00022160904272888,0.00018215387553562,1081,"tags=27%, list=9%, signal=25%","336/345/350/344/341/1373/10998/718/9104/84649/3990/348/2180/255738/392636/3638/150094/9388/11057/57678/3949/27141/2876/949/84879/9926/1024"
"BP","GO:0016064","immunoglobulin mediated immune response",93,0.565271788157391,1.99797599612884,5.54162415982462e-06,0.000224082832504451,0.000184187232971454,1703,"tags=34%, list=14%, signal=30%","3263/722/3426/718/727/725/2214/720/733/721/717/710/3329/1191/54209/715/2209/2215/716/9156/3635/975/10459/604/64127/4179/51010/2956/2207/4436/7784/51279"
"CC","GO:0031253","cell projection membrane",241,-0.45429061913416,-1.81305959143837,5.55786055817128e-06,0.000224082832504451,0.000184187232971454,1623,"tags=28%, list=14%, signal=25%","83442/2059/1182/65009/23224/5064/7168/324/10235/10519/84958/5727/3775/5336/10672/8910/59272/948/79574/374403/51763/5579/92211/222236/2064/200958/192668/65010/92482/1212/4641/2596/8842/3675/11252/8516/660/9495/4642/255189/54825/1181/79901/6584/23136/11170/150696/55198/51474/23035/9429/634/6337/5794/53841/10050/5152/81693/9153/340024/6550/140803/1836/55600/1811/343/762"
"BP","GO:0008203","cholesterol metabolic process",108,0.543282409568879,1.98862751243877,5.85603742206443e-06,0.000233451918803198,0.000191888251659722,1323,"tags=31%, list=11%, signal=27%","336/335/341/1559/1576/1066/1565/3990/348/23541/8431/255738/6713/6820/3931/3638/1717/3953/54206/6307/1593/51302/7108/3949/51478/50814/949/84310/51360/10682/1718/9971/8542"
"MF","GO:0022890","inorganic cation transmembrane transporter activity",285,-0.429802259378838,-1.7509838348749,5.85581655737182e-06,0.000233451918803198,0.000191888251659722,2122,"tags=32%, list=18%, signal=27%","84286/51643/4694/4705/8645/8912/4723/1329/64114/476/53373/4722/4707/4700/55362/4698/285195/6566/79815/27069/1351/54499/30061/7386/116843/8604/9377/29796/283375/7384/9424/3775/57419/783/57185/1346/51382/64116/3738/26503/490/9114/84102/5663/283537/782/245972/7991/90550/55532/3954/6505/6564/6534/6335/7782/6330/152519/11261/2281/114134/9914/6536/6332/3790/3778/3779/9058/5023/6535/54795/477/5025/54805/6548/206358/8989/140738/255231/26504/6337/10050/6549/489/9153/389816/6550/140803/8671/6338/92736/343"
"BP","GO:0055088","lipid homeostasis",120,0.532707868946408,1.9929857683463,6.03671769571409e-06,0.000239310328317247,0.00019670363276655,598,"tags=22%, list=5%, signal=21%","336/335/345/344/55937/1066/51085/84649/3990/348/1645/255738/51129/3931/3638/5947/27346/54209/54206/51302/2264/84647/9388/57678/2170/3949"
"CC","GO:1990351","transporter complex",230,-0.450295374245407,-1.7833714138845,6.61088835919735e-06,0.00026061590998258,0.0002142159789375,2143,"tags=34%, list=18%, signal=29%","1741/4694/4705/808/8645/8912/4723/1329/2555/476/53373/4722/4707/4700/1364/805/4698/23200/7385/1351/2059/3755/1350/801/7386/134957/5826/57198/1080/9377/29796/7384/9424/3775/783/57628/1346/51382/3738/9114/782/10142/245972/90550/65010/23120/6335/483/6330/6844/1136/11261/5144/54102/2281/845/2185/1181/6332/3790/3778/3779/125965/54795/477/6548/161291/3306/10396/140738/6337/5205/5350/53405/389816/54831/84419/6338/266675"
"BP","GO:0032102","negative regulation of response to external stimulus",289,0.417309416050292,1.72891579897148,7.17264847473951e-06,0.000281199522523489,0.000231134895019085,1305,"tags=18%, list=11%, signal=16%","335/2266/2243/2244/350/7448/6288/3273/57817/6696/5345/3827/5054/727/2161/5624/348/710/64838/2191/54209/8870/11221/4282/79651/7130/55646/3949/7035/5270/5627/6480/6347/5328/9212/2268/114897/2876/5329/3082/4321/7301/84868/5155/90865/5740/9021/9572/9971/29956/313/64127"
"BP","GO:0006302","double-strand break repair",245,0.430958111052465,1.7601045393632,7.32104390766011e-06,0.000285440261366792,0.00023462061476197,2989,"tags=40%, list=25%, signal=31%","9319/9401/29128/113130/5347/51659/4171/8607/8318/4172/25788/4176/5591/2305/4173/4175/10635/2237/10213/8914/84296/4796/8438/7913/1111/63979/3146/10459/6119/6502/55159/7516/5423/5422/86/2521/84515/9643/6599/7336/55010/672/1763/1663/286053/4436/11200/3276/27339/8089/605/1459/4255/2177/23613/545/79913/116028/8091/3297/79728/4174/10721/8317/7415/56893/197370/5965/64769/10856/641/23028/146956/6421/7515/5889/55183/64858/11073/6944/3148/51750/7334/5885/25913/7520/375757/6597/64710/142/4683/9025/9937/5888/56907/3980/79035/27434/157570"
