"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1903035","negative regulation of response to wounding","18/656","101/18986",0.178217821782178,5.15799323834822,7.92614401453165,1.00171947374112e-08,8.12394493204049e-07,6.02964827088734e-07,"FGG/VTN/FGB/FGA/APOH/SERPINF2/F12/SPP1/HRG/PROC/KNG1/SERPINE1/APOE/FAP/SERPING1/SERPINE2/TFPI/PROS1",18
"BP","GO:0015718","monocarboxylic acid transport","24/656","179/18986",0.134078212290503,3.88050143071263,7.32505409762111,1.35540601372055e-08,1.0812140430761e-06,8.02484561358967e-07,"AQP9/SLC27A5/PLIN2/NR0B2/SLC22A3/ACSL1/SLCO1B3/SLC5A6/SLCO4A1/CLDN2/APOE/AKR1C1/MIF/CES1/FABP6/CYP4F2/SLC43A3/KCNJ8/SLC2A1/RBP1/FABP3/PLA2G12B/RBP5/IL1B",24
"BP","GO:0051346","negative regulation of hydrolase activity","29/656","252/18986",0.115079365079365,3.33063540456833,7.04588158284493,1.4756114999372e-08,1.15811702559587e-06,8.59562488333536e-07,"APOA2/APOC3/VTN/AMBP/SERPINF2/SERPINC1/APOC1/ITIH4/SERPINA3/SERPINA10/TIMP1/KNG1/SERPINA1/SERPINE1/SLCO1B3/SERPINA6/VEGFA/ANGPTL4/SERPING1/DPEP1/MMP9/BIRC5/CST1/CSTA/SERPINE2/TFPI/TFPI2/IFI6/SERPINB5",29
"BP","GO:1901605","alpha-amino acid metabolic process","26/656","209/18986",0.124401913875598,3.60044929396662,7.15129045790803,1.65651811744342e-08,1.27946304118725e-06,9.49626342681435e-07,"AGXT/PAH/NIT2/ALDH4A1/CPS1/GPT2/TDO2/GCSH/PSAT1/SHMT2/CTPS1/FAH/PIPOX/KYNU/GLS2/MTHFD1/PPAT/IL4I1/ODC1/CBS/DPEP1/OTC/SDS/PHGDH/GLDC/PYCR1",26
"BP","GO:1903034","regulation of response to wounding","24/656","181/18986",0.132596685082873,3.83762296186498,7.2566018680941,1.6897280216692e-08,1.28472133647536e-06,9.53529085912339e-07,"CLDN1/FGG/VTN/FGB/FGA/APOH/SERPINF2/SERPINC1/F12/SPP1/HRG/TNFRSF12A/PROC/KNG1/SERPINE1/TMEM97/APOE/FAP/SERPING1/F2R/SERPINE2/TFPI/PROS1/FERMT1",24
"BP","GO:0006766","vitamin metabolic process","19/656","117/18986",0.162393162393162,4.69999478840942,7.59443709052414,1.9171001074973e-08,1.43517063432029e-06,1.06519359819e-06,"GC/RGN/NNMT/PSAT1/SLC25A32/SLC5A6/ALPL/SLC19A2/GSTO1/SNAI1/CYP3A4/CYP4F2/VNN1/CYP27A1/TTPA/SLC2A1/RBP1/SLC2A3/CYP2W1",19
"BP","GO:0071825","protein-lipid complex organization","13/656","53/18986",0.245283018867925,7.09899907961344,8.41129322488676,2.09339323605506e-08,1.54340174040059e-06,1.14552347574241e-06,"APOA2/APOC2/APOC3/APOA1/APOC1/AGT/APOM/LIPC/APOE/LIPG/LCAT/PLAGL2/AGTR1",13
"BP","GO:0010466","negative regulation of peptidase activity","25/656","198/18986",0.126262626262626,3.65430216802168,7.10262145846655,2.31401027056605e-08,1.680593130832e-06,1.24734787718965e-06,"VTN/AMBP/SERPINF2/SERPINC1/ITIH4/SERPINA3/SERPINA10/TIMP1/KNG1/SERPINA1/SERPINE1/SLCO1B3/SERPINA6/VEGFA/SERPING1/DPEP1/MMP9/BIRC5/CST1/CSTA/SERPINE2/TFPI/TFPI2/IFI6/SERPINB5",25
"BP","GO:0170039","proteinogenic amino acid metabolic process","23/656","174/18986",0.132183908045977,3.82567633865994,7.08362467412993,3.55711582894057e-08,2.54543023876836e-06,1.88923597664011e-06,"AGXT/PAH/NIT2/ALDH4A1/CPS1/GPT2/TDO2/GCSH/PSAT1/SHMT2/CTPS1/FAH/PIPOX/KYNU/GLS2/MTHFD1/PPAT/IL4I1/CBS/SDS/PHGDH/GLDC/PYCR1",23
"BP","GO:0034370","triglyceride-rich lipoprotein particle remodeling","7/656","12/18986",0.583333333333333,16.8828760162602,10.411572043634,3.87832299507638e-08,2.69598852772024e-06,2.00098138287324e-06,"APOA2/APOC2/APOC3/APOA1/LIPC/APOE/LCAT",7
"BP","GO:0034372","very-low-density lipoprotein particle remodeling","7/656","12/18986",0.583333333333333,16.8828760162602,10.411572043634,3.87832299507638e-08,2.69598852772024e-06,2.00098138287324e-06,"APOA2/APOC2/APOC3/APOA1/LIPC/APOE/LCAT",7
"BP","GO:0048732","gland development","40/656","450/18986",0.0888888888888889,2.57262872628726,6.38705180702433,5.0039338882082e-08,3.42379806345711e-06,2.54116666790433e-06,"CLDN1/APOA1/FGL1/VTN/SERPINA10/CPS1/HPN/RGN/CEBPB/MET/CCND1/PROX1/INHBB/FASN/VEGFA/NME1/SLC7A5/SHH/WDR77/SLC29A1/PDX1/CYP1B1/PCSK9/ERRFI1/UGT1A1/IQGAP3/TGM2/OTC/IGF2/MSX2/ITGA2/STRA6/AURKA/SOX9/SULF1/AREG/SERPINE2/WNT11/BMP7/SERPINB5",40
"BP","GO:0043086","negative regulation of catalytic activity","42/656","486/18986",0.0864197530864197,2.50116681722373,6.34216029325929,5.11180735236091e-08,3.42379806345711e-06,2.54116666790433e-06,"APOA2/APOC3/VTN/HP/AMBP/SERPINF2/SERPINC1/APOC1/ITIH4/AGT/SERPINA3/SERPINA10/TIMP1/KNG1/SERPINA1/SERPINE1/TRIB3/SLCO1B3/SERPINA6/NPM1/VEGFA/IPO5/APOE/DUSP10/ANGPTL4/ERRFI1/SERPING1/MCM2/DPEP1/MMP9/MAD2L1/BIRC5/PLK1/CST1/CSTA/SERPINE2/TFPI/TFPI2/THY1/IFI6/IL1B/SERPINB5",42
"BP","GO:0050878","regulation of body fluid levels","36/656","381/18986",0.094488188976378,2.73468407912426,6.47059221913173,5.13640071172152e-08,3.42379806345711e-06,2.54116666790433e-06,"FGL1/FGG/VTN/FGB/FGA/APOH/SERPINF2/SERPINC1/F12/HRG/SERPINA10/SAA1/PROC/KNG1/SERPINA1/SERPINE1/CCND1/C4BPB/F10/VEGFA/NME1/SHH/SLC29A1/APOE/FAP/SERPING1/CYP4F2/F2R/ITGA2/ANO1/COMP/CEL/SERPINE2/TFPI/TFPI2/PROS1",36
"BP","GO:0062012","regulation of small molecule metabolic process","34/656","348/18986",0.0977011494252874,2.82767381553126,6.50975503395301,5.39186604644962e-08,3.54551624081403e-06,2.63150674329568e-06,"APOC2/APOC3/APOA1/APOC1/SEC14L2/RGN/MLXIPL/TRIB3/NNMT/MST1/PROX1/INSIG1/ALDOB/SNAI1/ELOVL5/APOE/PMAIP1/GDF15/TREM2/CES1/UGT1A6/FBP1/UGT1A1/LEPR/DDIT4/IGF2/FGFR4/LDLR/IER3/GPD1/SOX9/SIK1/FABP3/IL1B",34
"BP","GO:0031638","zymogen activation","13/656","58/18986",0.224137931034483,6.48701640033642,7.91724126142109,6.6971400248727e-08,4.34510444813741e-06,3.22496665618782e-06,"FGG/FGB/FGA/APOH/SERPINF2/F12/HPN/SERPINE1/RIPK2/CTSH/SERPINE2/C1R/MASP1",13
"BP","GO:0006909","phagocytosis","27/656","239/18986",0.112970711297071,3.26960659250944,6.67974114643859,6.8284554954973e-08,4.37200847909077e-06,3.24493501455003e-06,"FCN3/APOA2/COLEC11/APOA1/AHSG/CRP/MARCO/MET/C4BPA/C4BPB/C2/FCGR1A/SLC11A1/C4B/C3/MSR1/TREM2/LYAR/C4A/SYT7/TGM2/LEPR/SPHK1/ITGA2/LDLR/ANXA3/SPON2",27
"BP","GO:0050764","regulation of phagocytosis","17/656","102/18986",0.166666666666667,4.82367886178862,7.32504822282328,7.21081387840448e-08,4.55685978341769e-06,3.38213293462827e-06,"FCN3/APOA2/COLEC11/APOA1/AHSG/C2/FCGR1A/SLC11A1/C4B/C3/TREM2/LYAR/C4A/SYT7/TGM2/SPHK1/ITGA2",17
"BP","GO:0170033","L-amino acid metabolic process","23/656","181/18986",0.12707182320442,3.6777220051206,6.8476900440022,7.46899084405507e-08,4.65950121117589e-06,3.45831411416369e-06,"AGXT/PAH/NIT2/ALDH4A1/CPS1/GPT2/TDO2/GCSH/PSAT1/SHMT2/CTPS1/FAH/PIPOX/KYNU/GLS2/MTHFD1/PPAT/IL4I1/CBS/SDS/PHGDH/GLDC/PYCR1",23
"BP","GO:0071621","granulocyte chemotaxis","19/656","129/18986",0.147286821705426,4.26278597088297,7.03433632377924,9.68098059743683e-08,5.9629938717883e-06,4.42577540703608e-06,"SAA1/VEGFA/CXCL6/CXCL2/TREM1/DPEP1/C5AR1/S100A8/CCL3/CXCL10/S100A9/CXCL11/CCL4/TNFAIP6/CXCL9/CCL4L1/CXCL3/IL1B/CCL18",19
"BP","GO:0032368","regulation of lipid transport","21/656","156/18986",0.134615384615385,3.89604831144465,6.87098387825737,1.01519829123977e-07,6.17494360646589e-06,4.58308597005743e-06,"APOA2/APOC2/APOC3/APOA1/APOC1/SPP1/AGT/ACSL1/TMEM97/SHH/APOE/MIF/TREM2/CES1/LIPG/PCSK9/CYP4F2/AGTR1/FABP3/IL1B/PRAP1",21
"BP","GO:0044282","small molecule catabolic process","35/656","375/18986",0.0933333333333333,2.70126016260163,6.29473569788302,1.06675121659116e-07,6.40840916041057e-06,4.75636572335836e-06,"AGXT/PAH/ALDH4A1/GPT2/TDO2/GCSH/GALK1/SORD/PON3/ALDOB/FAH/CYP4F3/PIPOX/KYNU/HSD17B6/CYP3A4/CYP39A1/APOE/AIG1/HK3/GLS2/ENO3/ABHD2/IL4I1/CBS/CYP4F2/DPEP1/OTC/SDS/CYP27A1/GLDC/DCXR/ABAT/ALDH1L1/CYP2W1",35
"BP","GO:0019730","antimicrobial humoral response","23/656","185/18986",0.124324324324324,3.59820369149637,6.71807074534098,1.12107259969051e-07,6.65260886596833e-06,4.93761243843151e-06,"COLEC11/FGB/FGA/TF/HRG/HAMP/KNG1/MMP7/SLC11A1/CXCL6/CXCL2/LEAP2/CCL3/CXCL10/S100A9/CXCL11/CCL4/SPON2/ANG/CXCL9/CCL4L1/CXCL3/CCL18",23
"BP","GO:0030199","collagen fibril organization","14/656","72/18986",0.194444444444444,5.62762533875339,7.44232676241869,1.41105240338876e-07,8.27250722275868e-06,6.1399122333885e-06,"SERPINF2/ADAMTS2/P4HA1/COL18A1/CYP1B1/COL1A1/FKBP10/COL5A1/LOXL2/COMP/MMP11/COL5A2/COL11A1/COL1A2",14
"BP","GO:0052548","regulation of endopeptidase activity","27/656","248/18986",0.108870967741935,3.15095151455547,6.45016511278333,1.46486103377739e-07,8.48573070281044e-06,6.29816817906042e-06,"VTN/SERPINF2/SERPINA3/SERPINA10/TIMP1/SERPINA1/SERPINE1/SERPINA6/PRR7/HSPD1/RIPK2/HSPE1/VEGFA/MYC/PMAIP1/BOK/SERPING1/F2R/DPEP1/MMP9/S100A8/BIRC5/S100A9/SERPINE2/EFNA3/IFI6/SERPINB5",27
"BP","GO:0006066","alcohol metabolic process","34/656","363/18986",0.09366391184573,2.71082779009608,6.22602377833944,1.49201759356803e-07,8.54136189447298e-06,6.33945803533363e-06,"APOA2/APOA1/APOC1/RBP4/DGAT2/SEC14L2/NR0B2/CYP2C9/GALK1/SORD/INSIG1/CYP2D6/LIPC/DHCR7/HSD17B6/CYP3A4/MSMO1/CYP39A1/APOE/SQLE/AKR1C1/CYP1B1/CES1/PCSK9/ERRFI1/LCAT/SULT2B1/TM7SF2/LEPR/SPHK1/LDLR/CYP27A1/CEL/ADH6",34
"BP","GO:0050766","positive regulation of phagocytosis","14/656","73/18986",0.191780821917808,5.55053458068827,7.36918782240301,1.69110095692247e-07,9.55959130486963e-06,7.09519496549802e-06,"FCN3/APOA2/COLEC11/APOA1/AHSG/C2/FCGR1A/SLC11A1/C4B/C3/TREM2/LYAR/C4A/ITGA2",14
"BP","GO:0001889","liver development","20/656","147/18986",0.136054421768707,3.93769703003153,6.7641423156017,1.70917477090764e-07,9.55959130486963e-06,7.09519496549802e-06,"CLDN1/FGL1/VTN/SERPINA10/CPS1/HPN/RGN/CEBPB/MET/CCND1/PROX1/SLC7A5/PDX1/PCSK9/ERRFI1/UGT1A1/OTC/ITGA2/AURKA/SOX9",20
"BP","GO:0140014","mitotic nuclear division","29/656","282/18986",0.102836879432624,2.97631248918872,6.3254133428449,1.74674918880616e-07,9.65872903719406e-06,7.16877567798317e-06,"RRS1/ANLN/TRIP13/UHRF1/TPX2/MZT1/UBE2C/UBE2S/CDCA5/SKA3/MYBL2/PKMYT1/SPC25/SPHK1/IGF2/EREG/NUF2/CDK1/AURKA/MAD2L1/KIF2C/BIRC5/NEK2/KIFC1/PLK1/CCNB1/IL1B/BMP7/PRAP1",29
"BP","GO:0031639","plasminogen activation","9/656","27/18986",0.333333333333333,9.64735772357723,8.50616067522285,1.78222149173374e-07,9.72945300604084e-06,7.22126749815608e-06,"FGG/FGB/FGA/APOH/SERPINF2/F12/HPN/SERPINE1/SERPINE2",9
"BP","GO:0007088","regulation of mitotic nuclear division","18/656","121/18986",0.148760330578512,4.30543237250554,6.9003090847263,1.79952891603715e-07,9.72945300604084e-06,7.22126749815608e-06,"TRIP13/UBE2C/SKA3/PKMYT1/SPC25/SPHK1/IGF2/EREG/NUF2/AURKA/MAD2L1/BIRC5/NEK2/PLK1/CCNB1/IL1B/BMP7/PRAP1",18
"BP","GO:0030593","neutrophil chemotaxis","15/656","85/18986",0.176470588235294,5.10742467718795,7.1798053069676,1.94468193148018e-07,1.03987058006402e-05,7.71799156380394e-06,"SAA1/CXCL6/CXCL2/TREM1/DPEP1/C5AR1/S100A8/CCL3/CXCL10/S100A9/CXCL11/TNFAIP6/CXCL9/CXCL3/IL1B",15
"BP","GO:0008652","amino acid biosynthetic process","14/656","74/18986",0.189189189189189,5.47552735662492,7.29738625461272,2.02026079396389e-07,1.06854228515525e-05,7.93079494747153e-06,"AGXT/PAH/CPS1/PSAT1/SHMT2/SLC1A3/GLS2/MTHFD1/CBS/OTC/SDS/PHGDH/PYCR1/ABAT",14
"BP","GO:0042180","cellular ketone metabolic process","26/656","237/18986",0.109704641350211,3.17507975712669,6.37435568199622,2.14043026089608e-07,1.11992834941079e-05,8.31218588017483e-06,"APOC2/APOC3/APOC1/TDO2/RGN/MLXIPL/TRIB3/PROX1/INSIG1/GLO1/INHBA/KYNU/HSD17B6/ELOVL5/CYP2B6/AKR1C1/GDF15/CES1/UGT1A6/UGT1A1/CYP4F2/FGFR4/GPD1/SOX9/FABP3/IL1B",26
"BP","GO:0061008","hepaticobiliary system development","20/656","150/18986",0.133333333333333,3.85894308943089,6.65017060440305,2.39068225076864e-07,1.2375595566213e-05,9.18525285821636e-06,"CLDN1/FGL1/VTN/SERPINA10/CPS1/HPN/RGN/CEBPB/MET/CCND1/PROX1/SLC7A5/PDX1/PCSK9/ERRFI1/UGT1A1/OTC/ITGA2/AURKA/SOX9",20
"BP","GO:0006633","fatty acid biosynthetic process","21/656","165/18986",0.127272727272727,3.68353658536585,6.54943947720426,2.67080629035847e-07,1.36801509567203e-05,1.01535029165872e-05,"APOC2/APOC3/CYP2E1/APOC1/CYP2C9/RGN/MLXIPL/TRIB3/INSIG1/CYP2D6/LIPC/SCD/FASN/ELOVL5/CYP3A4/MIF/ABHD2/LIPG/FADS1/FADS2/IL1B",21
"BP","GO:2000425","regulation of apoptotic cell clearance","6/656","10/18986",0.6,17.365243902439,9.79255759160207,3.10252700397786e-07,1.57259337514128e-05,1.16718970950088e-05,"C2/C4B/C3/TREM2/C4A/TGM2",6
"BP","GO:0046890","regulation of lipid biosynthetic process","23/656","196/18986",0.11734693877551,3.39626368840219,6.37933252251146,3.22153414990982e-07,1.61608094571765e-05,1.19946648598378e-05,"APOC2/APOC3/APOC1/SEC14L2/RGN/MLXIPL/TRIB3/PROX1/INSIG1/C3/SNAI1/ELOVL5/APOE/CCDC3/CES1/PAQR4/SPHK1/FGFR4/LDLR/IGFBP7/SIK1/FABP3/IL1B",23
"BP","GO:0030100","regulation of endocytosis","30/656","307/18986",0.0977198697068404,2.82821561928974,6.10936087949085,3.26669427231097e-07,1.62201370704747e-05,1.2038698225885e-05,"FCN3/APOA2/COLEC11/APOC2/APOC3/APOA1/VTN/AHSG/APOC1/TF/HAMP/TFR2/SERPINE1/C2/FCGR1A/SLC11A1/VEGFA/C4B/C3/APOE/TREM2/PACSIN3/PCSK9/LYAR/C4A/SYT7/TGM2/SPHK1/ITGA2/CLU",30
"BP","GO:0006910","phagocytosis, recognition","9/656","29/18986",0.310344827586207,8.98202270815812,8.1377274598872,3.57939809964999e-07,1.75932839928251e-05,1.30578573948954e-05,"FCN3/COLEC11/CRP/C4BPA/C4BPB/FCGR1A/C4B/TREM2/SPON2",9
"BP","GO:0007584","response to nutrient","21/656","168/18986",0.125,3.61775914634146,6.44723621678437,3.62773050767636e-07,1.76525366503532e-05,1.31018351282501e-05,"SPP1/MLXIPL/ACSL1/TNFRSF11B/C2/ALPL/STC2/KYNU/STC1/PDX1/CYP1B1/LIPG/COL1A1/UGT1A1/CBS/OTC/IGFBP2/ITGA2/CXCL10/POSTN/BMP7",21
"BP","GO:0003018","vascular process in circulatory system","28/656","276/18986",0.101449275362319,2.93615235065394,6.12961451445757,3.7622165625587e-07,1.8125688904367e-05,1.34530120126513e-05,"FGG/FGB/FGA/CRP/SERPINF2/AGT/CPS1/SLC22A3/KNG1/SLC5A6/SLC6A6/VEGFA/SLC7A5/SLC29A1/APOE/SLC1A3/SLC13A3/PTP4A3/CBS/F2R/KCNJ8/SLC7A1/LEPR/SLC7A2/AGTR1/SLC2A1/COMP/SLC2A3",28
"BP","GO:0001503","ossification","38/656","456/18986",0.0833333333333333,2.41183943089431,5.77305914200114,5.56452982887841e-07,2.63106837556069e-05,1.95279719569705e-05,"AHSG/SPP1/CBFB/CEBPB/SNX10/ALPL/HSPE1/CTHRC1/FASN/VEGFA/SHH/SNAI1/DDX21/STC1/FSTL3/COL1A1/CBS/NOTUM/IGFBP2/SMOC1/IGF2/CHRD/MSX2/CCL3/SOX9/VCAN/IFITM1/TNFAIP6/ASPN/AREG/COMP/COL5A2/COL11A1/EGR2/AXIN2/COL1A2/WNT11/BMP7",38
"BP","GO:0016054","organic acid catabolic process","26/656","249/18986",0.104417670682731,3.02206386521697,6.07603828110045,5.62332739536194e-07,2.63106837556069e-05,1.95279719569705e-05,"AGXT/PAH/ALDH4A1/GPT2/TDO2/GCSH/SORD/PON3/FAH/CYP4F3/PIPOX/KYNU/AIG1/GLS2/ABHD2/IL4I1/CBS/CYP4F2/DPEP1/OTC/SDS/GLDC/DCXR/ABAT/ALDH1L1/CYP2W1",26
"BP","GO:0046395","carboxylic acid catabolic process","26/656","249/18986",0.104417670682731,3.02206386521697,6.07603828110045,5.62332739536194e-07,2.63106837556069e-05,1.95279719569705e-05,"AGXT/PAH/ALDH4A1/GPT2/TDO2/GCSH/SORD/PON3/FAH/CYP4F3/PIPOX/KYNU/AIG1/GLS2/ABHD2/IL4I1/CBS/CYP4F2/DPEP1/OTC/SDS/GLDC/DCXR/ABAT/ALDH1L1/CYP2W1",26
"BP","GO:0030449","regulation of complement activation","8/656","23/18986",0.347826086956522,10.0668080593849,8.23077643334956,6.02548974695289e-07,2.79238410558788e-05,2.07252684930279e-05,"C4BPA/C4BPB/C3/TREM2/SERPING1/CFH/MASP1/IL1B",8
"BP","GO:0009636","response to toxic substance","27/656","270/18986",0.1,2.89420731707317,5.93033001113324,8.05377985504417e-07,3.69714082779669e-05,2.7440435633224e-05,"CLDN1/HP/AMBP/CPS1/SLC22A3/APOM/PRDX4/INHBB/PON3/SLC11A1/GSTO1/ALB/COMT/CP/APOE/CYP1B1/CES1/INMT/CDK1/CCL3/GSTA1/S100A9/TTPA/CCL4/MAOB/BMP7/MT1A",27
"BP","GO:0008228","opsonization","7/656","17/18986",0.411764705882353,11.9173242467719,8.51911418890199,8.18540973835476e-07,3.72244895204058e-05,2.76282742865668e-05,"FCN3/COLEC11/CRP/C4BPA/C4BPB/C4B/SPON2",7
"BP","GO:0051384","response to glucocorticoid","18/656","134/18986",0.134328358208955,3.88774117218784,6.34611498025859,8.51172665694498e-07,3.83500573265688e-05,2.84636785184973e-05,"APOA2/CLDN1/CPS1/ALPL/COMT/STC1/PDX1/CYP1B1/FOSL1/IL1RN/UGT1A1/IGFBP2/DDIT4/IGFBP7/ANXA3/AREG/AXIN2/MAOB",18
"BP","GO:0009069","serine family amino acid metabolic process","9/656","32/18986",0.28125,8.13995807926829,7.6470899888513,9.13520519814884e-07,4.07815674258644e-05,3.02683621775458e-05,"AGXT/GCSH/PSAT1/SHMT2/MTHFD1/CBS/SDS/PHGDH/GLDC",9
"BP","GO:0006520","amino acid metabolic process","28/656","289/18986",0.0968858131487889,2.80407629335809,5.84647160787528,9.5585782406942e-07,4.22836742901982e-05,3.13832363098773e-05,"AGXT/PAH/NIT2/ALDH4A1/CPS1/GPT2/TDO2/GCSH/PSAT1/SHMT2/CTPS1/FAH/PIPOX/KYNU/SLC1A3/GLS2/MTHFD1/PPAT/IL4I1/ODC1/CBS/DPEP1/OTC/SDS/PHGDH/GLDC/PYCR1/ABAT",28
"BP","GO:0001676","long-chain fatty acid metabolic process","16/656","109/18986",0.146788990825688,4.24837771313493,6.43412169916375,1.03583294324923e-06,4.50032419808104e-05,3.34017183109786e-05,"CYP2E1/SLC27A5/CYP2C9/ACSL1/CYP2D6/CYP4F3/ELOVL5/CYP3A4/AIG1/CYP2B6/CYP1B1/CYP4F2/FADS1/GSTA1/ACSL6/FADS2",16
"BP","GO:0010951","negative regulation of endopeptidase activity","16/656","109/18986",0.146788990825688,4.24837771313493,6.43412169916375,1.03583294324923e-06,4.50032419808104e-05,3.34017183109786e-05,"VTN/SERPINF2/SERPINA3/SERPINA10/TIMP1/SERPINA1/SERPINE1/SERPINA6/VEGFA/SERPING1/DPEP1/MMP9/BIRC5/SERPINE2/IFI6/SERPINB5",16
"BP","GO:0042445","hormone metabolic process","25/656","241/18986",0.103734439834025,3.00228974800121,5.91791483031045,1.04578948642175e-06,4.50337313356479e-05,3.3424347721593e-05,"SPP1/RBP4/DGAT2/HPN/CYP2C9/CYP2D6/ENPEP/INHBA/SHH/STC2/HSD17B6/CYP3A4/AKR1C1/CYP1B1/ECE2/UGT2B7/IL4I1/CTSB/UGT1A1/KLK6/RBP1/CEL/UGT2B15/ADH6/CYP2W1",25
"BP","GO:0000280","nuclear division","37/656","451/18986",0.082039911308204,2.37440511600238,5.58833878582359,1.142599273222e-06,4.87709479254233e-05,3.61981357933951e-05,"DCAF13/RRS1/ANLN/TRIP13/UHRF1/RAD54B/TPX2/MZT1/CKS2/UBE2C/MND1/UBE2S/CDCA5/SKA3/CDC25B/MYBL2/PKMYT1/SPC25/SPHK1/IGF2/EREG/NUF2/MSX2/CDK1/AURKA/MAD2L1/KIF2C/BIRC5/NEK2/KIFC1/PLK1/CCNB1/TOP2A/PTTG1/IL1B/BMP7/PRAP1",37
"BP","GO:0051783","regulation of nuclear division","19/656","151/18986",0.125827814569536,3.64171781618478,6.16549676869593,1.17361468029114e-06,4.96592089938844e-05,3.68574093188001e-05,"TRIP13/UBE2C/SKA3/PKMYT1/SPC25/SPHK1/IGF2/EREG/NUF2/MSX2/AURKA/MAD2L1/BIRC5/NEK2/PLK1/CCNB1/IL1B/BMP7/PRAP1",19
"BP","GO:0019216","regulation of lipid metabolic process","31/656","344/18986",0.0901162790697674,2.60815194271129,5.69424353153509,1.21221392706412e-06,5.08502842163275e-05,3.774143360941e-05,"APOA2/APOC2/APOC3/APOA1/APOC1/SERPINA3/SEC14L2/RGN/MLXIPL/TRIB3/PROX1/INSIG1/C3/SNAI1/ELOVL5/APOE/CCDC3/GDF15/TREM2/CES1/UGT1A6/PAQR4/UGT1A1/SPHK1/FGFR4/LDLR/IGFBP7/SOX9/SIK1/FABP3/IL1B",31
"BP","GO:0042178","xenobiotic catabolic process","8/656","25/18986",0.32,9.26146341463415,7.81938068388886,1.25013012794977e-06,5.19925914752443e-05,3.85892619792682e-05,"CYP2C9/ACSL1/CYP2D6/GSTO1/CYP3A4/CYP2B6/CRYZ/UGT1A1",8
"BP","GO:0051917","regulation of fibrinolysis","7/656","18/18986",0.388888888888889,11.2552506775068,8.23469940721411,1.2995357350803e-06,5.33319645626796e-05,3.95833539737716e-05,"VTN/APOH/SERPINF2/F12/HRG/SERPINE1/FAP",7
"BP","GO:1901606","alpha-amino acid catabolic process","15/656","98/18986",0.153061224489796,4.42990915878547,6.43989307584492,1.30425478482509e-06,5.33319645626796e-05,3.95833539737716e-05,"AGXT/PAH/ALDH4A1/GPT2/TDO2/GCSH/FAH/PIPOX/KYNU/GLS2/IL4I1/CBS/OTC/SDS/GLDC",15
"BP","GO:0009063","amino acid catabolic process","16/656","111/18986",0.144144144144144,4.17183036695232,6.34021448339929,1.32847514356721e-06,5.38696670716502e-05,3.99824405050797e-05,"AGXT/PAH/ALDH4A1/GPT2/TDO2/GCSH/FAH/PIPOX/KYNU/GLS2/IL4I1/CBS/OTC/SDS/GLDC/ABAT",16
"BP","GO:0062014","negative regulation of small molecule metabolic process","17/656","125/18986",0.136,3.93612195121951,6.23049751104945,1.43483930389878e-06,5.77018847336483e-05,4.28267390315503e-05,"APOC3/APOC1/TRIB3/MST1/PROX1/INSIG1/ALDOB/SNAI1/APOE/UGT1A6/FBP1/UGT1A1/LEPR/DDIT4/IER3/SOX9/SIK1",17
"BP","GO:0001649","osteoblast differentiation","26/656","262/18986",0.099236641221374,2.87211413144666,5.77244281017615,1.48476323571911e-06,5.87386821545461e-05,4.35962572678841e-05,"SPP1/CBFB/CEBPB/ALPL/HSPE1/CTHRC1/FASN/VEGFA/SHH/SNAI1/DDX21/COL1A1/IGFBP2/SMOC1/IGF2/CHRD/MSX2/CCL3/SOX9/VCAN/IFITM1/TNFAIP6/AREG/AXIN2/WNT11/BMP7",26
"BP","GO:0005996","monosaccharide metabolic process","26/656","262/18986",0.099236641221374,2.87211413144666,5.77244281017615,1.48476323571911e-06,5.87386821545461e-05,4.35962572678841e-05,"RBP4/RGN/KHK/NNMT/GALK1/SORD/MST1/ALDOB/GSTO1/FGGY/PMAIP1/HK3/ENO3/PDX1/ERRFI1/FBP1/SDS/LEPR/IGF2/GPD1/PC/DCXR/SLC2A1/SIK1/HKDC1/SLC2A3",26
"BP","GO:0170035","L-amino acid catabolic process","13/656","75/18986",0.173333333333333,5.01662601626016,6.59342042689933,1.56641721762663e-06,6.14692433949287e-05,4.56228987578689e-05,"AGXT/PAH/ALDH4A1/GPT2/GCSH/FAH/PIPOX/KYNU/GLS2/IL4I1/CBS/SDS/GLDC",13
"BP","GO:1905954","positive regulation of lipid localization","16/656","113/18986",0.141592920353982,4.09799266134254,6.24849065122781,1.6936073546957e-06,6.55210228406928e-05,4.86301575629863e-05,"APOA1/SPP1/PLIN2/ACSL1/HILPDA/C3/APOE/MSR1/MIF/TREM2/CES1/LIPG/CYP4F2/FABP3/IL1B/PRAP1",16
"BP","GO:0006721","terpenoid metabolic process","15/656","100/18986",0.15,4.34131097560976,6.33757179920268,1.69659861856294e-06,6.55210228406928e-05,4.86301575629863e-05,"CYP2E1/RBP4/DGAT2/CYP2C9/CYP2D6/HSD17B6/CYP3A4/LRP8/AKR1C1/CYP1B1/UGT1A1/RBP1/CEL/ADH6/CYP2W1",15
